,work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location
3405,2022,SE,FT,Machine Learning Engineer,120000,US,100,US
3406,2022,MI,FT,Data Scientist,200000,US,100,US
3407,2022,MI,FT,Data Scientist,120000,US,100,US
3408,2022,SE,FT,Machine Learning Engineer,120000,AE,100,AE
3409,2022,SE,FT,Machine Learning Engineer,65000,AE,100,AE
3410,2022,EX,FT,Data Engineer,324000,US,100,US
3411,2022,EX,FT,Data Engineer,216000,US,100,US
3412,2022,SE,FT,Data Engineer,210000,US,100,US
3413,2022,SE,FT,Data Engineer,100000,US,100,US
3414,2022,SE,FT,Data Scientist,185100,US,100,US
3415,2022,SE,FT,Data Scientist,104890,US,100,US
3416,2022,SE,FT,Data Engineer,105000,US,100,US
3417,2022,SE,FT,Data Engineer,80000,US,100,US
3418,2022,MI,FT,Machine Learning Developer,76814,CA,100,CA
3419,2020,SE,FT,Machine Learning Manager,117104,CA,50,CA
3420,2022,EX,FT,Director of Data Science,192037,CA,50,CA
3421,2022,MI,FT,Machine Learning Engineer,120000,US,100,US
3422,2022,MI,FT,Business Data Analyst,17805,IN,100,IN
3423,2022,MI,FT,Data Scientist,30523,IN,100,IN
3424,2022,MI,FT,Machine Learning Infrastructure Engineer,55685,PT,50,PT
3425,2022,MI,PT,Data Engineer,52533,DE,50,DE
3426,2022,EN,FT,Data Scientist,17805,IN,100,IN
3427,2022,MI,FT,Applied Machine Learning Scientist,75000,BO,100,US
3428,2022,MI,FT,Applied Data Scientist,157000,US,100,US
3429,2022,MI,FT,Business Data Analyst,69133,CA,50,CA
3430,2022,EN,FT,Data Engineer,65000,US,100,US
3431,2022,SE,FT,Machine Learning Engineer,68293,IE,100,IE
3432,2021,MI,FT,Data Scientist,109000,US,50,US
3433,2022,MI,FT,Data Scientist,67597,CA,100,CA
3434,2022,EN,FT,Computer Vision Engineer,10000,PT,100,LU
3435,2022,MI,FT,Data Analyst,20000,GR,100,GR
3436,2021,SE,FT,Head of Data,102839,SI,100,SI
3437,2022,SE,FT,Head of Data,200000,MY,100,US
3438,2022,EN,FT,Data Scientist,51081,CA,100,CA
3439,2022,MI,FT,Data Scientist,78000,US,100,US
3440,2022,SE,FT,Data Engineer,135000,US,100,US
3441,2022,SE,FT,Data Engineer,115000,US,100,US
3442,2022,MI,FT,Machine Learning Engineer,83864,AU,100,AU
3443,2022,EN,FT,Data Scientist,40000,JP,100,MY
3444,2022,MI,FT,Head of Data,31520,EE,100,EE
3445,2022,SE,FT,Machine Learning Engineer,59888,NL,100,NL
3446,2020,EN,FT,Data Engineer,54742,PK,100,DE
3447,2022,SE,FT,Research Scientist,89306,FR,50,FR
3448,2022,EN,FT,Data Scientist,83171,AU,50,AU
3449,2022,SE,FT,Data Scientist,165000,US,100,US
3450,2022,MI,FT,Machine Learning Scientist,153000,US,50,US
3451,2022,SE,FT,Data Scientist,100000,BR,100,US
3452,2022,SE,FT,Machine Learning Developer,76814,CA,100,CA
3453,2022,MI,FT,Data Scientist,33609,PL,100,PL
3454,2022,MI,FT,Principal Data Analyst,75000,CA,100,CA
3455,2020,MI,FT,Product Data Analyst,20000,HN,0,HN
3456,2022,EN,CT,Applied Machine Learning Scientist,30469,TN,100,CZ
3457,2021,MI,FT,Research Scientist,69999,CZ,50,CZ
3458,2022,EN,FT,Data Engineer,55475,PK,100,DE
3459,2022,MI,FT,Research Scientist,61989,AT,0,AT
3460,2022,SE,FT,Data Science Manager,152500,US,100,US
3461,2022,EN,FT,Research Scientist,120000,US,100,US
3462,2022,MI,FT,Data Scientist,135000,US,100,US
3463,2022,SE,FT,Data Analytics Lead,405000,US,100,US
3464,2021,SE,FT,Data Engineer,150000,US,0,US
3465,2021,SE,FT,Data Science Manager,240000,US,0,US
3466,2021,MI,FT,Data Analyst,135000,US,100,US
3467,2021,EN,FT,Data Scientist,80000,US,100,US
3468,2022,SE,FT,Applied Data Scientist,380000,US,100,US
3469,2022,MI,FT,Data Scientist,120402,CH,0,CH
3470,2022,SE,FT,Applied Data Scientist,177000,US,100,US
3471,2022,MI,FT,Data Engineer,65141,FR,100,FR
3472,2022,MI,FT,Data Scientist,48000,RU,100,US
3473,2022,EN,FT,Data Analytics Engineer,20000,PK,0,PK
3474,2021,SE,FT,Principal Data Scientist,220000,US,0,US
3475,2021,MI,FT,ML Engineer,77364,JP,50,JP
3476,2021,MI,FT,ML Engineer,63711,JP,50,JP
3477,2022,EN,FT,Computer Vision Software Engineer,150000,AU,100,AU
3478,2021,MI,FT,Data Analyst,90000,US,100,US
3479,2022,MI,FL,Data Scientist,100000,CA,100,US
3480,2021,EN,FT,Data Scientist,100000,US,0,US
3481,2022,EN,PT,Data Scientist,100000,DZ,50,DZ
3482,2022,SE,FT,Research Scientist,144000,US,50,US
3483,2022,SE,FT,Principal Data Scientist,155499,DE,100,DE
3484,2021,SE,FT,Computer Vision Engineer,24000,BR,100,BR
3485,2021,MI,FT,Applied Machine Learning Scientist,38400,VN,100,US
3486,2022,EN,FT,Financial Data Analyst,100000,US,50,US
3487,2021,MI,FT,Data Scientist,82500,US,100,US
3488,2021,EN,FT,Data Scientist,49646,FR,50,FR
3489,2021,SE,FT,Lead Data Scientist,40570,IN,50,IN
3490,2022,EN,FT,Data Engineer,120000,US,100,US
3491,2022,SE,FT,Lead Machine Learning Engineer,84053,DE,0,DE
3492,2021,EN,FT,Machine Learning Engineer,20000,IN,100,IN
3493,2022,EN,FT,Computer Vision Engineer,125000,US,0,US
3494,2021,MI,FT,Data Scientist,9466,IN,0,IN
3495,2021,SE,FT,Machine Learning Scientist,120000,US,50,US
3496,2021,EN,PT,Data Analyst,10354,ES,50,ES
3497,2021,EN,FT,Applied Data Scientist,110037,GB,0,GB
3498,2022,EN,FT,ML Engineer,21013,PT,100,PT
3499,2021,EN,FT,Data Analyst,50000,US,100,US
3500,2021,SE,FT,Principal Data Engineer,200000,US,100,US
3501,2021,MI,FT,Big Data Engineer,60000,ES,50,RO
3502,2021,MI,FT,Data Engineer,200000,US,100,US
3503,2021,EN,FT,Machine Learning Developer,100000,IQ,50,IQ
3504,2021,MI,FT,Data Engineer,100000,US,100,US
3505,2021,SE,FT,Machine Learning Engineer,82744,BE,50,BE
3506,2020,MI,FT,Data Engineer,59303,DE,100,DE
3507,2021,MI,FT,Research Scientist,62649,FR,50,FR
3508,2021,MI,FT,Data Engineer,82528,GB,100,GB
3509,2021,MI,FT,Data Architect,170000,US,100,US
3510,2021,MI,FT,Data Architect,150000,US,100,US
3511,2021,EN,FT,BI Data Analyst,55000,US,50,US
3512,2021,EX,FT,Director of Data Science,250000,US,0,US
3513,2021,EN,FT,Data Engineer,80000,US,100,US
3514,2020,EN,FT,Big Data Engineer,70000,US,100,US
3515,2021,EX,FT,Director of Data Science,130026,DE,50,DE
3516,2021,EN,FT,Data Science Consultant,63831,DE,50,DE
3517,2020,SE,FT,Data Scientist,68428,GR,100,US
3518,2021,EX,FT,Head of Data Science,85000,RU,0,RU
3519,2021,EX,FT,Head of Data,230000,RU,50,RU
3520,2021,EN,FT,Machine Learning Engineer,125000,US,100,US
3521,2021,SE,FT,Data Analytics Manager,120000,US,100,US
3522,2020,MI,FT,Research Scientist,450000,US,0,US
3523,2020,MI,FT,Data Analyst,46759,FR,50,FR
3524,2020,MI,FT,Data Engineer,74130,AT,50,AT
3525,2021,SE,FT,Data Science Engineer,127221,CA,50,CA
3526,2021,SE,FT,Data Science Manager,144000,US,100,US
3527,2021,EN,FT,Data Scientist,13400,UA,100,UA
3528,2021,MI,FT,Data Scientist,75774,CA,100,CA
3529,2021,MI,FT,Data Scientist,150000,US,100,US
3530,2020,MI,FT,Data Science Consultant,103000,US,100,US
3531,2021,SE,FT,Data Engineer,153000,US,100,US
3532,2021,MI,FT,Data Engineer,90000,US,100,US
3533,2021,EN,FT,Data Analyst,90000,US,100,US
3534,2021,EN,FT,Data Analyst,60000,US,100,US
3535,2021,MI,FT,Data Scientist,50000,NG,100,NG
3536,2021,EN,PT,AI Scientist,12000,PK,100,US
3537,2021,MI,PT,3D Computer Vision Researcher,5409,IN,50,IN
3538,2021,MI,CT,ML Engineer,270000,US,100,US
3539,2021,MI,FT,Applied Data Scientist,54238,GB,50,CA
3540,2021,MI,FT,Machine Learning Engineer,47282,ES,100,ES
3541,2021,EX,FT,Director of Data Science,153667,IT,100,PL
3542,2021,MI,FT,Data Engineer,28476,PL,100,PL
3543,2021,MI,FT,Data Analytics Engineer,110000,US,100,US
3544,2021,EN,FT,Research Scientist,82528,GB,50,GB
3545,2020,EN,FT,Machine Learning Engineer,250000,US,50,US
3546,2021,EN,FT,Data Analyst,59102,FR,50,FR
3547,2021,SE,FT,Data Analyst,80000,BG,100,US
3548,2020,EN,FT,Data Analyst,10000,NG,100,NG
3549,2020,EN,FT,Machine Learning Engineer,138000,US,100,US
3550,2021,MI,FT,Data Engineer,140000,US,100,US
3551,2021,SE,FT,Data Analytics Engineer,79197,DE,100,DE
3552,2021,SE,FT,Lead Data Analyst,170000,US,100,US
3553,2021,EN,FT,Data Analyst,80000,US,100,US
3554,2020,MI,FT,Data Scientist,45760,PH,100,US
3555,2021,MI,FT,BI Data Analyst,100000,US,100,US
3556,2021,SE,FT,Data Scientist,53192,FR,50,FR
3557,2021,EX,FT,Head of Data,235000,US,100,US
3558,2021,EX,FT,BI Data Analyst,150000,IN,100,US
3559,2020,EX,FT,Data Engineer,79833,ES,50,ES
3560,2021,EN,FT,Machine Learning Scientist,225000,US,100,US
3561,2021,EN,FT,Data Science Consultant,76833,DE,100,DE
3562,2020,MI,FT,Machine Learning Infrastructure Engineer,50180,PT,0,PT
3563,2021,SE,FT,Marketing Data Analyst,88654,GR,100,DK
3564,2021,SE,FT,Lead Data Engineer,103160,GB,100,GB
3565,2021,SE,FT,Data Engineer,113476,GB,100,GB
3566,2021,SE,FT,Machine Learning Engineer,94564,DE,50,DE
3567,2021,EN,FT,Data Engineer,30428,IN,100,IN
3568,2021,SE,FT,Data Engineer,150000,US,100,US
3569,2021,SE,FT,Data Engineer,115000,US,100,US
3570,2021,MI,FT,Research Scientist,187442,CA,100,CA
3571,2021,MI,FT,Data Analyst,51519,GB,50,GB
3572,2020,MI,FT,Data Engineer,106000,US,100,US
3573,2020,MI,FT,Data Engineer,112872,GB,50,GB
3574,2021,MI,FT,BI Data Analyst,36259,HU,50,US
3575,2021,SE,FT,Data Engineer,150000,US,100,US
3576,2020,EN,PT,ML Engineer,15966,DE,100,DE
3577,2021,MI,FT,Computer Vision Software Engineer,95746,DE,100,US
3578,2021,EN,FT,Computer Vision Software Engineer,70000,US,100,US
3579,2020,MI,FT,Data Scientist,76958,GB,100,GB
3580,2021,MI,FT,Cloud Data Engineer,89294,SG,50,SG
3581,2021,EN,FT,Data Scientist,29751,IN,50,IN
3582,2021,SE,FT,Lead Data Engineer,276000,US,0,US
3583,2020,SE,FT,Data Engineer,188000,US,100,US
3584,2021,SE,FT,Cloud Data Engineer,160000,BR,100,US
3585,2020,MI,FT,Data Scientist,105000,US,100,US
3586,2021,MI,FT,Data Engineer,200000,US,100,US
3587,2021,SE,FT,Data Engineer,174000,US,100,US
3588,2021,MI,FT,Data Analyst,93000,US,100,US
3589,2021,EN,FT,Data Scientist,28399,IN,100,IN
3590,2021,SE,FT,Research Scientist,60757,PT,50,PT
3591,2021,EN,FT,Data Scientist,90000,US,100,US
3592,2020,MI,FT,Data Engineer,70139,FR,50,FR
3593,2020,EN,FT,Data Analyst,6072,IN,0,IN
3594,2020,SE,FT,Data Engineer,33511,MX,0,MX
3595,2021,SE,FT,Principal Data Analyst,170000,US,100,US
3596,2021,SE,FT,Data Engineer,96282,GB,50,GB
3597,2021,MI,FT,Data Engineer,12103,TR,0,TR
3598,2021,EN,FT,Data Scientist,36643,FR,50,FR
3599,2021,MI,FT,Data Engineer,72212,GB,50,GB
3600,2020,EN,FT,Data Analyst,91000,US,100,US
3601,2021,SE,FT,Big Data Architect,99703,CA,50,CA
3602,2021,SE,FT,Data Scientist,165000,US,100,US
3603,2021,MI,FT,Data Analyst,80000,US,100,US
3604,2021,SE,FT,Data Scientist,103691,CA,100,CA
3605,2021,EN,FT,Data Engineer,21637,IN,50,IN
3606,2020,EN,FT,Research Scientist,42000,NL,50,NL
3607,2020,MI,FT,Lead Data Scientist,115000,AE,0,AE
3608,2021,MI,FT,Research Scientist,63810,CA,100,CA
3609,2020,SE,FT,Machine Learning Scientist,260000,JP,0,JP
3610,2021,MI,FT,Head of Data Science,110000,US,0,US
3611,2021,MI,FT,Data Architect,180000,US,100,US
3612,2021,SE,FT,Data Analyst,200000,US,100,US
3613,2020,SE,FT,Big Data Engineer,109024,GB,50,GB
3614,2021,SE,FT,Data Engineer,200000,US,100,US
3615,2021,SE,FT,ML Engineer,256000,US,100,US
3616,2021,MI,FT,Data Engineer,110000,US,100,US
3617,2020,MI,FT,Data Scientist,79833,DE,0,DE
3618,2021,EN,FT,Data Engineer,72500,US,100,US
3619,2021,SE,FT,Machine Learning Engineer,185000,US,50,US
3620,2021,MI,PT,Data Engineer,69741,NL,100,NL
3621,2021,EN,FT,Research Scientist,100000,JE,0,CN
3622,2021,MI,FT,Data Engineer,112000,US,100,US
3623,2020,SE,FT,Machine Learning Engineer,150000,US,50,US
3624,2021,SE,FT,Data Scientist,20171,TR,50,TR
3625,2021,SE,FT,AI Scientist,55000,ES,100,ES
3626,2021,EN,FT,Data Scientist,58000,US,50,US
3627,2021,EN,FT,Data Scientist,100000,US,100,US
3628,2021,SE,FT,Data Scientist,77684,FR,50,FR
3629,2021,EN,FT,Machine Learning Engineer,85000,NL,100,DE
3630,2021,EN,FT,Data Science Consultant,76833,DE,0,DE
3631,2021,SE,CT,Staff Data Scientist,105000,US,100,US
3632,2020,EN,FT,Data Analyst,72000,US,100,US
3633,2021,EN,FT,Data Engineer,65013,DE,50,DE
3634,2021,MI,FT,Data Engineer,28016,TR,100,TR
3635,2021,MI,FT,Data Engineer,111775,US,0,US
3636,2021,MI,FT,Data Engineer,93150,US,0,US
3637,2021,SE,FT,Lead Data Engineer,160000,PR,50,US
3638,2021,MI,FT,Data Scientist,25532,RS,100,DE
3639,2021,SE,FT,Machine Learning Engineer,66265,IN,0,IN
3640,2021,MI,FT,Data Scientist,16904,IN,100,IN
3641,2021,SE,FT,Data Analyst,63831,DE,50,DE
3642,2020,SE,FT,Lead Data Scientist,190000,US,100,US
3643,2021,EX,FT,Director of Data Science,141846,DE,0,DE
3644,2021,EN,FT,Big Data Engineer,16228,IN,100,IN
3645,2021,SE,FT,Data Analyst,71786,CA,100,CA
3646,2020,MI,FT,Data Scientist,35735,HU,50,HU
3647,2021,SE,FT,Data Scientist,135000,US,0,US
3648,2021,EN,FT,Machine Learning Engineer,24823,DE,50,DE
3649,2021,SE,FT,Data Science Manager,54094,IN,50,US
3650,2021,SE,FT,Machine Learning Engineer,24342,IN,100,IN
3651,2021,EN,FT,BI Data Analyst,9272,KE,100,KE
3652,2021,MI,FT,Data Scientist,147000,US,50,US
3653,2021,SE,FT,Research Scientist,96113,CA,50,CA
3654,2021,SE,FT,Data Science Manager,174000,US,100,US
3655,2020,MI,FT,Business Data Analyst,135000,US,100,US
3656,2021,EN,FT,Machine Learning Engineer,21844,CO,50,CO
3657,2020,SE,FT,Lead Data Engineer,125000,NZ,50,NZ
3658,2020,EN,FT,Data Scientist,51321,FR,0,FR
3659,2020,MI,FT,Data Scientist,40481,IN,0,IN
3660,2021,EX,FT,Data Science Consultant,69741,FR,100,ES
3661,2021,SE,FT,Data Analytics Engineer,50000,VN,100,GB
3662,2020,EN,FT,Data Scientist,39916,FR,0,FR
3663,2020,MI,FT,Lead Data Analyst,87000,US,100,US
3664,2021,MI,FT,Data Engineer,26005,RO,0,US
3665,2021,MI,FT,Data Scientist,90734,DE,50,DE
3666,2021,MI,FT,Big Data Engineer,22611,IN,0,IN
3667,2021,MI,FT,Data Scientist,5679,IN,100,US
3668,2021,EN,FT,Machine Learning Engineer,81000,US,50,US
3669,2021,MI,FT,Data Scientist,40038,CL,100,CL
3670,2021,EN,FT,Data Science Consultant,90000,US,100,US
3671,2021,MI,FT,Data Scientist,61467,DE,50,AT
3672,2021,SE,FT,Machine Learning Infrastructure Engineer,195000,US,100,US
3673,2021,MI,FT,Data Scientist,37825,ES,100,ES
3674,2020,MI,FT,Data Analyst,85000,US,100,US
3675,2021,EX,CT,Principal Data Scientist,416000,US,100,US
3676,2021,SE,FT,Machine Learning Scientist,225000,US,100,CA
3677,2021,MI,FT,Data Scientist,56256,GB,50,GB
3678,2021,MI,FT,Data Scientist,33808,IN,0,IN
3679,2021,MI,FT,Data Scientist,116914,GB,50,GB
3680,2021,MI,FT,Machine Learning Engineer,46597,PL,100,PL
3681,2020,MI,FT,Data Analyst,8000,PK,50,PK
3682,2020,EN,FT,Data Engineer,41689,JP,100,JP
3683,2020,SE,FT,Big Data Engineer,114047,PL,100,GB
3684,2021,MI,FT,Machine Learning Engineer,88654,BE,100,BE
3685,2020,EN,FT,Data Science Consultant,5707,IN,50,IN
3686,2020,MI,FT,Lead Data Engineer,56000,PT,100,US
3687,2021,EN,PT,Computer Vision Engineer,28609,DK,50,DK
3688,2021,MI,FT,Data Scientist,88654,DE,50,DE
3689,2020,MI,FT,Product Data Analyst,6072,IN,100,IN
3690,2020,SE,FT,Data Engineer,47899,GR,50,GR
3691,2020,MI,FT,BI Data Analyst,98000,US,0,US
3692,2021,MI,FT,Data Engineer,66022,HK,50,GB
3693,2021,MI,FT,Research Scientist,56738,FR,50,FR
3694,2021,MI,FT,Machine Learning Engineer,24823,SI,50,SI
3695,2021,SE,FT,Data Analytics Manager,120000,US,0,US
3696,2021,MI,FL,Data Engineer,20000,IT,0,US
3697,2020,EX,FT,Director of Data Science,325000,US,100,US
3698,2021,SE,FT,Machine Learning Engineer,200000,US,100,US
3699,2020,EN,FT,AI Scientist,45896,DK,50,DK
3700,2021,MI,FT,Data Scientist,160000,US,100,US
3701,2021,SE,FT,Research Scientist,50000,FR,100,US
3702,2021,MI,FT,Data Science Engineer,40189,GR,100,GR
3703,2021,MI,FT,Data Scientist,12901,BR,0,BR
3704,2021,SE,FT,Data Engineer,165000,US,0,US
3705,2021,EN,FT,Big Data Engineer,5882,IN,0,CH
3706,2020,MI,FT,Data Scientist,42197,FR,50,FR
3707,2021,SE,FT,Principal Data Engineer,185000,US,100,US
3708,2020,EN,FT,Data Scientist,62726,DE,50,DE
3709,2021,MI,FT,Data Scientist,90734,DE,50,DE
3710,2020,EN,PT,Data Scientist,21669,IT,50,IT
3711,2020,MI,FT,Data Engineer,110000,US,100,US
3712,2021,SE,FT,Data Analytics Manager,140000,US,100,US
3713,2020,SE,FT,Data Scientist,120000,US,50,US
3714,2021,SE,FT,Data Scientist,87738,CA,100,CA
3715,2021,SE,FT,Finance Data Analyst,61896,GB,50,GB
3716,2021,MI,FL,Machine Learning Scientist,12000,PK,50,PK
3717,2021,SE,FT,Data Engineer,76833,RO,50,GB
3718,2021,MI,FT,Machine Learning Engineer,74000,JP,50,JP
3719,2021,SE,FT,Data Science Manager,152000,US,100,FR
3720,2021,MI,FT,Big Data Engineer,18000,MD,0,MD
3721,2020,SE,FL,Computer Vision Engineer,60000,RU,100,US
3722,2021,MI,FT,Data Scientist,130000,US,50,US
3723,2021,SE,FT,Computer Vision Engineer,18907,BR,0,BR
3724,2021,EN,FT,Business Data Analyst,59102,LU,100,LU
3725,2021,SE,FT,Principal Data Scientist,173762,DE,100,DE
3726,2020,SE,FT,Principal Data Scientist,148261,DE,100,DE
3727,2020,MI,FT,Data Scientist,38776,ES,100,ES
3728,2021,MI,FT,Data Scientist,46809,ES,100,ES
3729,2021,EN,FT,AI Scientist,18053,IN,100,AS
3730,2020,SE,FT,Data Scientist,91237,AT,0,AT
3731,2020,MI,FT,Data Scientist,62726,FR,50,LU
3732,2021,MI,FT,Data Scientist,115000,US,50,US
3733,2021,SE,FT,Principal Data Scientist,235000,US,100,US
3734,2021,MI,FT,Lead Data Analyst,19609,IN,100,IN
3735,2021,EN,PT,AI Scientist,12000,BR,100,US
3736,2021,MI,FT,Data Analyst,75000,US,0,US
3737,2021,MI,FT,Data Analyst,62000,US,0,US
3738,2021,MI,FT,Data Scientist,73000,US,0,US
3739,2021,MI,FT,Data Engineer,45391,NL,100,NL
3740,2020,SE,FT,Data Science Manager,190200,US,100,US
3741,2020,MI,FT,Data Scientist,118000,US,100,US
3742,2020,MI,FT,Data Scientist,138350,US,100,US
3743,2020,MI,FT,Data Engineer,130800,ES,100,US
3744,2020,SE,FT,Machine Learning Engineer,45618,HR,100,HR
3745,2021,SE,FT,Director of Data Science,168000,JP,0,JP
3746,2021,MI,FT,Data Scientist,119059,SG,100,IL
3747,2021,MI,FT,Applied Machine Learning Scientist,423000,US,50,US
3748,2021,MI,FT,Data Engineer,28369,MT,50,MT
3749,2021,SE,FT,Data Specialist,165000,US,100,US
3750,2020,SE,FT,Data Scientist,412000,US,100,US
3751,2021,MI,FT,Principal Data Scientist,151000,US,100,US
3752,2020,EN,FT,Data Scientist,105000,US,100,US
3753,2020,EN,CT,Business Data Analyst,100000,US,100,US
3754,2021,SE,FT,Data Science Manager,94665,IN,50,IN
